ENTREZ_GENE_ID	Name	Species
7051	transglutaminase 1(TGM1)	Homo sapiens
64395	germ cell-less, spermatogenesis associated 1(GMCL1)	Homo sapiens
64396	germ cell-less, spermatogenesis associated 1 pseudogene 1(GMCL1P1)	Homo sapiens
7054	tyrosine hydroxylase(TH)	Homo sapiens
64398	membrane palmitoylated protein 5(MPP5)	Homo sapiens
64400	AKT interacting protein(AKTIP)	Homo sapiens
80789	integrator complex subunit 5(INTS5)	Homo sapiens
146325	proline rich 35(PRR35)	Homo sapiens
80790	c-Maf inducing protein(CMIP)	Homo sapiens
285596	family with sequence similarity 153 member A(FAM153A)	Homo sapiens
7067	thyroid hormone receptor, alpha(THRA)	Homo sapiens
64411	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3(ARAP3)	Homo sapiens
7069	thyroid hormone responsive(THRSP)	Homo sapiens
654231	oncomodulin(OCM)	Homo sapiens
7073	TIA1 cytotoxic granule associated RNA binding protein like 1(TIAL1)	Homo sapiens
375719	aquaporin 7 pseudogene 1(AQP7P1)	Homo sapiens
220064	oral cancer overexpressed 1(ORAOV1)	Homo sapiens
7075	tyrosine kinase with immunoglobulin like and EGF like domains 1(TIE1)	Homo sapiens
342945	zinc finger and SCAN domain containing 22(ZSCAN22)	Homo sapiens
23462	hes related family bHLH transcription factor with YRPW motif 1(HEY1)	Homo sapiens
64422	autophagy related 3(ATG3)	Homo sapiens
23463	isoprenylcysteine carboxyl methyltransferase(ICMT)	Homo sapiens
285613	RELT like 2(RELL2)	Homo sapiens
64426	SDS3 homolog, SIN3A corepressor complex component(SUDS3)	Homo sapiens
23468	chromobox 5(CBX5)	Homo sapiens
80817	centrosomal protein 44(CEP44)	Homo sapiens
138162	chromosome 9 open reading frame 116(C9orf116)	Homo sapiens
220082	spermatid associated(SPERT)	Homo sapiens
23473	calpain 7(CAPN7)	Homo sapiens
56241	sushi domain containing 2(SUSD2)	Homo sapiens
23474	ETHE1, persulfide dioxygenase(ETHE1)	Homo sapiens
7090	transducin like enhancer of split 3(TLE3)	Homo sapiens
285622	neuroblastoma breakpoint family member 22, pseudogene(NBPF22P)	Homo sapiens
23475	quinolinate phosphoribosyltransferase(QPRT)	Homo sapiens
56243	KIAA1217(KIAA1217)	Homo sapiens
7091	transducin like enhancer of split 4(TLE4)	Homo sapiens
80821	DDHD domain containing 1(DDHD1)	Homo sapiens
80820	endonuclease/exonuclease/phosphatase family domain containing 1(EEPD1)	Homo sapiens
80823	basic helix-loop-helix domain containing, class B, 9(BHLHB9)	Homo sapiens
23479	iron-sulfur cluster assembly enzyme(ISCU)	Homo sapiens
80824	dual specificity phosphatase 16(DUSP16)	Homo sapiens
23484	leptin receptor overlapping transcript-like 1(LEPROTL1)	Homo sapiens
80829	ZFP91 zinc finger protein(ZFP91)	Homo sapiens
56254	ring finger protein 20(RNF20)	Homo sapiens
7102	tetraspanin 7(TSPAN7)	Homo sapiens
441273	speedy/RINGO cell cycle regulator family member E2(SPDYE2)	Homo sapiens
80830	apolipoprotein L6(APOL6)	Homo sapiens
80833	apolipoprotein L3(APOL3)	Homo sapiens
7104	transmembrane 4 L six family member 4(TM4SF4)	Homo sapiens
375748	ERCC excision repair 6 like 2(ERCC6L2)	Homo sapiens
7106	tetraspanin 4(TSPAN4)	Homo sapiens
23492	chromobox 7(CBX7)	Homo sapiens
7108	transmembrane 7 superfamily member 2(TM7SF2)	Homo sapiens
23493	hes related family bHLH transcription factor with YRPW motif 2(HEY2)	Homo sapiens
7110	TATA element modulatory factor 1(TMF1)	Homo sapiens
23495	TNF receptor superfamily member 13B(TNFRSF13B)	Homo sapiens
170954	protein phosphatase 1 regulatory subunit 18(PPP1R18)	Homo sapiens
7113	transmembrane protease, serine 2(TMPRSS2)	Homo sapiens
23498	3-hydroxyanthranilate 3,4-dioxygenase(HAAO)	Homo sapiens
7114	thymosin beta 4, X-linked(TMSB4X)	Homo sapiens
56269	immunity related GTPase cinema(IRGC)	Homo sapiens
220108	family with sequence similarity 124 member A(FAM124A)	Homo sapiens
23503	zinc finger FYVE-type containing 26(ZFYVE26)	Homo sapiens
7120	thymosin beta 4, X-linked pseudogene 6(TMSB4XP6)	Homo sapiens
23506	GLTSCR1 like(GLTSCR1L)	Homo sapiens
7124	tumor necrosis factor(TNF)	Homo sapiens
7125	troponin C2, fast skeletal type(TNNC2)	Homo sapiens
138199	carnosine N-methyltransferase 1(CARNMT1)	Homo sapiens
7126	TNF alpha induced protein 1(TNFAIP1)	Homo sapiens
252884	zinc finger protein 396(ZNF396)	Homo sapiens
7127	TNF alpha induced protein 2(TNFAIP2)	Homo sapiens
7128	TNF alpha induced protein 3(TNFAIP3)	Homo sapiens
80856	lunapark, ER junction formation factor(LNPK)	Homo sapiens
23515	MORC family CW-type zinc finger 3(MORC3)	Homo sapiens
23516	solute carrier family 39 member 14(SLC39A14)	Homo sapiens
80863	proline rich transmembrane protein 1(PRRT1)	Homo sapiens
7134	troponin C1, slow skeletal and cardiac type(TNNC1)	Homo sapiens
7135	troponin I1, slow skeletal type(TNNI1)	Homo sapiens
23520	acidic nuclear phosphoprotein 32 family member C(ANP32C)	Homo sapiens
7138	troponin T1, slow skeletal type(TNNT1)	Homo sapiens
220134	spindle and kinetochore associated complex subunit 1(SKA1)	Homo sapiens
23526	Rho GTPase activating protein 45(ARHGAP45)	Homo sapiens
7142	transition protein 2(TNP2)	Homo sapiens
375791	cysteine rich tail 1(CYSRT1)	Homo sapiens
220136	cilia and flagella associated protein 53(CFAP53)	Homo sapiens
130026	islet cell autoantigen 1 like(ICA1L)	Homo sapiens
7148	tenascin XB(TNXB)	Homo sapiens
285672	SREK1 interacting protein 1(SREK1IP1)	Homo sapiens
56301	solute carrier family 7 member 10(SLC7A10)	Homo sapiens
23534	transportin 3(TNPO3)	Homo sapiens
7157	tumor protein p53(TP53)	Homo sapiens
23542	mitogen-activated protein kinase 8 interacting protein 2(MAPK8IP2)	Homo sapiens
7158	tumor protein p53 binding protein 1(TP53BP1)	Homo sapiens
113655	major facilitator superfamily domain containing 3(MFSD3)	Homo sapiens
23543	RNA binding protein, fox-1 homolog 2(RBFOX2)	Homo sapiens
7159	tumor protein p53 binding protein 2(TP53BP2)	Homo sapiens
23544	seizure related 6 homolog like(SEZ6L)	Homo sapiens
7163	tumor protein D52(TPD52)	Homo sapiens
23548	tetratricopeptide repeat domain 33(TTC33)	Homo sapiens
23549	aspartyl aminopeptidase(DNPEP)	Homo sapiens
7165	tumor protein D52 like 2(TPD52L2)	Homo sapiens
343035	retinal degeneration 3(RD3)	Homo sapiens
23550	pleckstrin and Sec7 domain containing 4(PSD4)	Homo sapiens
7166	tryptophan hydroxylase 1(TPH1)	Homo sapiens
7168	tropomyosin 1 (alpha)(TPM1)	Homo sapiens
80896	N-acetylneuraminate pyruvate lyase(NPL)	Homo sapiens
7169	tropomyosin 2 (beta)(TPM2)	Homo sapiens
7170	tropomyosin 3(TPM3)	Homo sapiens
7171	tropomyosin 4(TPM4)	Homo sapiens
654346	galectin 9C(LGALS9C)	Homo sapiens
146439	BICD family like cargo adaptor 2(BICDL2)	Homo sapiens
23557	SNAP associated protein(SNAPIN)	Homo sapiens
64518	tektin 3(TEKT3)	Homo sapiens
220164	docking protein 6(DOK6)	Homo sapiens
113675	serine dehydratase like(SDSL)	Homo sapiens
171017	zinc finger protein 384(ZNF384)	Homo sapiens
7179	transmembrane phosphatase with tensin homology(TPTE)	Homo sapiens
23564	dimethylarginine dimethylaminohydrolase 2(DDAH2)	Homo sapiens
171023	additional sex combs like 1, transcriptional regulator(ASXL1)	Homo sapiens
23566	lysophosphatidic acid receptor 3(LPAR3)	Homo sapiens
23567	zinc finger protein 346(ZNF346)	Homo sapiens
23568	ADP ribosylation factor like GTPase 2 binding protein(ARL2BP)	Homo sapiens
23569	peptidyl arginine deiminase 4(PADI4)	Homo sapiens
7185	TNF receptor associated factor 1(TRAF1)	Homo sapiens
7186	TNF receptor associated factor 2(TRAF2)	Homo sapiens
7187	TNF receptor associated factor 3(TRAF3)	Homo sapiens
7188	TNF receptor associated factor 5(TRAF5)	Homo sapiens
56341	protein arginine methyltransferase 8(PRMT8)	Homo sapiens
7189	TNF receptor associated factor 6(TRAF6)	Homo sapiens
343069	heterogeneous nuclear ribonucleoprotein C-like 1(HNRNPCL1)	Homo sapiens
56344	calcium binding protein 5(CABP5)	Homo sapiens
130074	family with sequence similarity 168 member B(FAM168B)	Homo sapiens
23582	cyclin D1 binding protein 1(CCNDBP1)	Homo sapiens
23583	single-strand-selective monofunctional uracil-DNA glycosylase 1(SMUG1)	Homo sapiens
7203	chaperonin containing TCP1 subunit 3(CCT3)	Homo sapiens
23589	calcium regulated heat stable protein 1(CARHSP1)	Homo sapiens
7205	thyroid hormone receptor interactor 6(TRIP6)	Homo sapiens
441376	alanine and arginine rich domain containing protein(AARD)	Homo sapiens
23592	LEM domain containing 3(LEMD3)	Homo sapiens
220202	atonal bHLH transcription factor 7(ATOH7)	Homo sapiens
23593	heme binding protein 2(HEBP2)	Homo sapiens
23594	origin recognition complex subunit 6(ORC6)	Homo sapiens
252969	nei like DNA glycosylase 2(NEIL2)	Homo sapiens
23598	POZ/BTB and AT hook containing zinc finger 1(PATZ1)	Homo sapiens
23604	death associated protein kinase 2(DAPK2)	Homo sapiens
252983	syntaxin binding protein 4(STXBP4)	Homo sapiens
23608	makorin ring finger protein 1(MKRN1)	Homo sapiens
23609	makorin ring finger protein 2(MKRN2)	Homo sapiens
23613	zinc finger MYND-type containing 8(ZMYND8)	Homo sapiens
285753	centrosomal protein 57 like 1(CEP57L1)	Homo sapiens
285755	peptidylprolyl isomerase like 6(PPIL6)	Homo sapiens
23616	SH3 domain binding protein 1(SH3BP1)	Homo sapiens
23617	testis specific serine kinase 2(TSSK2)	Homo sapiens
23619	zinc finger imprinted 2(ZIM2)	Homo sapiens
113730	kelch domain containing 7B(KLHDC7B)	Homo sapiens
138311	family with sequence similarity 69 member B(FAM69B)	Homo sapiens
64581	C-type lectin domain family 7 member A(CLEC7A)	Homo sapiens
23623	RUN and SH3 domain containing 1(RUSC1)	Homo sapiens
23625	family with sequence similarity 89 member B(FAM89B)	Homo sapiens
23626	SPO11, initiator of meiotic double stranded breaks(SPO11)	Homo sapiens
23630	potassium voltage-gated channel subfamily E regulatory subunit 5(KCNE5)	Homo sapiens
7247	translin(TSN)	Homo sapiens
23633	karyopherin subunit alpha 6(KPNA6)	Homo sapiens
285782	cancer antigen 1(CAGE1)	Homo sapiens
7251	tumor susceptibility 101(TSG101)	Homo sapiens
113746	outer dense fiber of sperm tails 3(ODF3)	Homo sapiens
23636	nucleoporin 62(NUP62)	Homo sapiens
130132	raftlin family member 2(RFTN2)	Homo sapiens
64598	motile sperm domain containing 3(MOSPD3)	Homo sapiens
23639	leucine rich repeat containing 6(LRRC6)	Homo sapiens
64599	GRB10 interacting GYF protein 1(GIGYF1)	Homo sapiens
23640	HSPA (Hsp70) binding protein 1(HSPBP1)	Homo sapiens
23641	leucine zipper down-regulated in cancer 1(LDOC1)	Homo sapiens
7257	translin associated factor X(TSNAX)	Homo sapiens
7259	TSPY like 1(TSPYL1)	Homo sapiens
7262	pleckstrin homology like domain family A member 2(PHLDA2)	Homo sapiens
23647	ADP ribosylation factor interacting protein 2(ARFIP2)	Homo sapiens
23648	single stranded DNA binding protein 3(SSBP3)	Homo sapiens
7265	tetratricopeptide repeat domain 1(TTC1)	Homo sapiens
23650	tripartite motif containing 29(TRIM29)	Homo sapiens
7268	tetratricopeptide repeat domain 4(TTC4)	Homo sapiens
728175	uncharacterized LOC728175(LOC728175)	Homo sapiens
23657	solute carrier family 7 member 11(SLC7A11)	Homo sapiens
23658	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated(LSM5)	Homo sapiens
7274	alpha tocopherol transfer protein(TTPA)	Homo sapiens
7276	transthyretin(TTR)	Homo sapiens
146540	zinc finger protein 785(ZNF785)	Homo sapiens
7284	Tu translation elongation factor, mitochondrial(TUFM)	Homo sapiens
392307	family with sequence similarity 221 member B(FAM221B)	Homo sapiens
23671	transmembrane protein with EGF like and two follistatin like domains 2(TMEFF2)	Homo sapiens
23673	syntaxin 12(STX12)	Homo sapiens
7289	tubby like protein 3(TULP3)	Homo sapiens
7294	TXK tyrosine kinase(TXK)	Homo sapiens
113791	phosphoinositide-3-kinase interacting protein 1(PIK3IP1)	Homo sapiens
7295	thioredoxin(TXN)	Homo sapiens
441478	NOTCH-regulated ankyrin repeat protein(NRARP)	Homo sapiens
7297	tyrosine kinase 2(TYK2)	Homo sapiens
64641	early B-cell factor 2(EBF2)	Homo sapiens
64648	SPANX family member D(SPANXD)	Homo sapiens
7307	U2 small nuclear RNA auxiliary factor 1(U2AF1)	Homo sapiens
64651	cysteine and serine rich nuclear protein 1(CSRNP1)	Homo sapiens
7310	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 1(ZRSR1)	Homo sapiens
7311	ubiquitin A-52 residue ribosomal protein fusion product 1(UBA52)	Homo sapiens
7314	ubiquitin B(UBB)	Homo sapiens
7316	ubiquitin C(UBC)	Homo sapiens
7318	ubiquitin like modifier activating enzyme 7(UBA7)	Homo sapiens
7319	ubiquitin conjugating enzyme E2 A(UBE2A)	Homo sapiens
64663	SPANX family member C(SPANXC)	Homo sapiens
7321	ubiquitin conjugating enzyme E2 D1(UBE2D1)	Homo sapiens
56474	CTP synthase 2(CTPS2)	Homo sapiens
7322	ubiquitin conjugating enzyme E2 D2(UBE2D2)	Homo sapiens
654483	bolA family member 2B(BOLA2B)	Homo sapiens
162968	zinc finger protein 497(ZNF497)	Homo sapiens
56475	reprimo, TP53 dependent G2 arrest mediator candidate(RPRM)	Homo sapiens
7323	ubiquitin conjugating enzyme E2 D3(UBE2D3)	Homo sapiens
56477	C-C motif chemokine ligand 28(CCL28)	Homo sapiens
7325	ubiquitin conjugating enzyme E2 E2(UBE2E2)	Homo sapiens
23710	GABA type A receptor associated protein like 1(GABARAPL1)	Homo sapiens
56478	eukaryotic translation initiation factor 4E nuclear import factor 1(EIF4ENIF1)	Homo sapiens
7329	ubiquitin conjugating enzyme E2 I(UBE2I)	Homo sapiens
7332	ubiquitin conjugating enzyme E2 L3(UBE2L3)	Homo sapiens
113829	solute carrier family 35 member A4(SLC35A4)	Homo sapiens
7335	ubiquitin conjugating enzyme E2 V1(UBE2V1)	Homo sapiens
441518	family with sequence similarity 127 member C(FAM127C)	Homo sapiens
441519	cancer/testis antigen family 45 member A3(CT45A3)	Homo sapiens
7337	ubiquitin protein ligase E3A(UBE3A)	Homo sapiens
171177	ras homolog family member V(RHOV)	Homo sapiens
392360	cathepsin L family member 3, pseudogene(CTSL3P)	Homo sapiens
7341	small ubiquitin-like modifier 1(SUMO1)	Homo sapiens
154796	angiomotin(AMOT)	Homo sapiens
7342	upstream binding protein 1 (LBP-1a)(UBP1)	Homo sapiens
64689	golgi reassembly stacking protein 1(GORASP1)	Homo sapiens
7348	uroplakin 1B(UPK1B)	Homo sapiens
154807	vitamin K epoxide reductase complex subunit 1 like 1(VKORC1L1)	Homo sapiens
441521	cancer/testis antigen family 45 member A5(CT45A5)	Homo sapiens
7353	ubiquitin fusion degradation 1 like (yeast)(UFD1L)	Homo sapiens
7356	secretoglobin family 1A member 1(SCGB1A1)	Homo sapiens
138428	peptidyl-tRNA hydrolase 1 homolog(PTRH1)	Homo sapiens
7360	UDP-glucose pyrophosphorylase 2(UGP2)	Homo sapiens
220359	tigger transposable element derived 3(TIGD3)	Homo sapiens
64708	COP9 signalosome subunit 7B(COPS7B)	Homo sapiens
23753	stromal cell derived factor 2 like 1(SDF2L1)	Homo sapiens
253128	long intergenic non-protein coding RNA 612(LINC00612)	Homo sapiens
7371	uridine-cytidine kinase 2(UCK2)	Homo sapiens
122060	SLAIN motif family member 1(SLAIN1)	Homo sapiens
7376	nuclear receptor subfamily 1 group H member 2(NR1H2)	Homo sapiens
285908	long intergenic non-protein coding RNA 174(LINC00174)	Homo sapiens
23762	oxysterol binding protein 2(OSBP2)	Homo sapiens
7379	uroplakin 2(UPK2)	Homo sapiens
7381	ubiquinol-cytochrome c reductase binding protein(UQCRB)	Homo sapiens
113878	deltex E3 ubiquitin ligase 2(DTX2)	Homo sapiens
7388	ubiquinol-cytochrome c reductase hinge protein(UQCRH)	Homo sapiens
7389	uroporphyrinogen decarboxylase(UROD)	Homo sapiens
23774	bromodomain containing 1(BRD1)	Homo sapiens
130271	pleckstrin homology, MyTH4 and FERM domain containing H2(PLEKHH2)	Homo sapiens
7391	upstream transcription factor 1(USF1)	Homo sapiens
728276	C-type lectin domain family 19 member A(CLEC19A)	Homo sapiens
23780	apolipoprotein L2(APOL2)	Homo sapiens
163050	zinc finger protein 564(ZNF564)	Homo sapiens
64744	small ArfGAP2(SMAP2)	Homo sapiens
64745	methyltransferase like 17(METTL17)	Homo sapiens
146664	mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B(MGAT5B)	Homo sapiens
23786	BCL2 like 13(BCL2L13)	Homo sapiens
7403	lysine demethylase 6A(KDM6A)	Homo sapiens
7405	UV radiation resistance associated(UVRAG)	Homo sapiens
64750	SMAD specific E3 ubiquitin protein ligase 2(SMURF2)	Homo sapiens
474344	GTPase, IMAP family member 6(GIMAP6)	Homo sapiens
7407	valyl-tRNA synthetase(VARS)	Homo sapiens
7408	vasodilator-stimulated phosphoprotein(VASP)	Homo sapiens
163059	zinc finger protein 433(ZNF433)	Homo sapiens
64753	coiled-coil domain containing 136(CCDC136)	Homo sapiens
154865	IQ motif and ubiquitin domain containing(IQUB)	Homo sapiens
7411	VHL binding protein 1(VBP1)	Homo sapiens
64755	chromosome 16 open reading frame 58(C16orf58)	Homo sapiens
474354	leucine rich repeat containing 18(LRRC18)	Homo sapiens
7414	vinculin(VCL)	Homo sapiens
7415	valosin containing protein(VCP)	Homo sapiens
64762	GRB2 associated regulator of MAPK1 subtype 1(GAREM1)	Homo sapiens
64763	zinc finger protein 574(ZNF574)	Homo sapiens
163071	zinc finger protein 114(ZNF114)	Homo sapiens
7423	vascular endothelial growth factor B(VEGFB)	Homo sapiens
7424	vascular endothelial growth factor C(VEGFC)	Homo sapiens
146691	target of myb1 like 2 membrane trafficking protein(TOM1L2)	Homo sapiens
64769	MYST/Esa1 associated factor 6(MEAF6)	Homo sapiens
64770	coiled-coil domain containing 14(CCDC14)	Homo sapiens
154881	potassium channel tetramerization domain containing 7(KCTD7)	Homo sapiens
7431	vimentin(VIM)	Homo sapiens
7432	vasoactive intestinal peptide(VIP)	Homo sapiens
64778	fibronectin type III domain containing 3B(FNDC3B)	Homo sapiens
163081	zinc finger protein 567(ZNF567)	Homo sapiens
7436	very low density lipoprotein receptor(VLDLR)	Homo sapiens
64781	ceramide kinase(CERK)	Homo sapiens
64782	apoptosis enhancing nuclease(AEN)	Homo sapiens
64783	RNA binding motif protein 15(RBM15)	Homo sapiens
7441	pre-B lymphocyte 1(VPREB1)	Homo sapiens
64785	GINS complex subunit 3(GINS3)	Homo sapiens
64786	TBC1 domain family member 15(TBC1D15)	Homo sapiens
146705	TEPSIN, adaptor related protein complex 4 accessory protein(TEPSIN)	Homo sapiens
7447	visinin like 1(VSNL1)	Homo sapiens
285971	zinc finger protein 775(ZNF775)	Homo sapiens
7448	vitronectin(VTN)	Homo sapiens
64793	centrosomal protein 85(CEP85)	Homo sapiens
146712	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1(B3GNTL1)	Homo sapiens
7454	Wiskott-Aldrich syndrome(WAS)	Homo sapiens
7456	WAS/WASL interacting protein family member 1(WIPF1)	Homo sapiens
64800	EF-hand calcium binding domain 6(EFCAB6)	Homo sapiens
7458	eukaryotic translation initiation factor 4H(EIF4H)	Homo sapiens
64802	nicotinamide nucleotide adenylyltransferase 1(NMNAT1)	Homo sapiens
130340	adaptor related protein complex 1 sigma 3 subunit(AP1S3)	Homo sapiens
400673	vimentin-type intermediate filament associated coiled-coil protein(VMAC)	Homo sapiens
285987	DLX6 antisense RNA 1(DLX6-AS1)	Homo sapiens
56616	diablo IAP-binding mitochondrial protein(DIABLO)	Homo sapiens
7466	wolframin ER transmembrane glycoprotein(WFS1)	Homo sapiens
7469	negative elongation factor complex member A(NELFA)	Homo sapiens
130355	chromosome 2 open reading frame 76(C2orf76)	Homo sapiens
286006	leucine rich single-pass membrane protein 1(LSMEM1)	Homo sapiens
7481	Wnt family member 11(WNT11)	Homo sapiens
7483	Wnt family member 9A(WNT9A)	Homo sapiens
7490	Wilms tumor 1(WT1)	Homo sapiens
122183	proline rich 20A(PRR20A)	Homo sapiens
56647	BRCA2 and CDKN1A interacting protein(BCCIP)	Homo sapiens
56648	eukaryotic translation initiation factor 5A2(EIF5A2)	Homo sapiens
56649	transmembrane protease, serine 4(TMPRSS4)	Homo sapiens
64841	glucosamine-phosphate N-acetyltransferase 1(GNPNAT1)	Homo sapiens
146760	reticulon 4 receptor like 1(RTN4RL1)	Homo sapiens
